,median_income,tot_pop,white_pop,black_african-american,poverty_status,state,county,tract,poc_pop,GEOID,census_tract,county_name
4823,19699.0,7619.0,6324.0,1.0,7523.0,06,111,000701,1295.0,06111000701,Census Tract 7.01,Ventura County
4824,65825.0,4880.0,4108.0,4.0,4880.0,06,037,701302,772.0,06037701302,Census Tract 7013.02,Los Angeles County
4825,61611.0,3798.0,2717.0,161.0,3669.0,06,037,701602,1081.0,06037701602,Census Tract 7016.02,Los Angeles County
4826,40000.0,4374.0,2699.0,484.0,4296.0,06,037,701802,1675.0,06037701802,Census Tract 7018.02,Los Angeles County
4827,74176.0,4000.0,3163.0,82.0,4000.0,06,037,702202,837.0,06037702202,Census Tract 7022.02,Los Angeles County
4828,26185.0,4493.0,4038.0,50.0,4488.0,06,083,002101,455.0,06083002101,Census Tract 21.01,Santa Barbara County
4829,21500.0,9012.0,7430.0,50.0,8747.0,06,083,002404,1582.0,06083002404,Census Tract 24.04,Santa Barbara County
4830,28615.0,6073.0,4610.0,106.0,5995.0,06,073,018904,1463.0,06073018904,Census Tract 189.04,San Diego County
4831,42396.0,5603.0,4644.0,14.0,5587.0,06,073,019105,959.0,06073019105,Census Tract 191.05,San Diego County
4832,25827.0,9967.0,8156.0,527.0,9967.0,06,073,019207,1811.0,06073019207,Census Tract 192.07,San Diego County
4833,50491.0,5094.0,4312.0,309.0,4905.0,06,073,000300,782.0,06073000300,Census Tract 3,San Diego County
4834,41411.0,5026.0,3868.0,490.0,5026.0,06,073,000800,1158.0,06073000800,Census Tract 8,San Diego County
4835,15778.0,3358.0,1509.0,836.0,3350.0,06,073,002201,1849.0,06073002201,Census Tract 22.01,San Diego County
4836,42021.0,6532.0,4493.0,543.0,6532.0,06,073,009802,2039.0,06073009802,Census Tract 98.02,San Diego County
4837,62368.0,4893.0,2997.0,71.0,4893.0,06,073,017033,1896.0,06073017033,Census Tract 170.33,San Diego County
4838,47556.0,6094.0,4277.0,44.0,6094.0,06,073,017304,1817.0,06073017304,Census Tract 173.04,San Diego County
4839,44141.0,2888.0,1775.0,139.0,2888.0,06,073,018608,1113.0,06073018608,Census Tract 186.08,San Diego County
4840,62411.0,3288.0,2657.0,43.0,3288.0,06,073,017010,631.0,06073017010,Census Tract 170.10,San Diego County
4841,27088.0,3691.0,3041.0,81.0,3386.0,06,073,021202,650.0,06073021202,Census Tract 212.02,San Diego County
4842,39796.0,7966.0,6128.0,481.0,7966.0,06,073,019302,1838.0,06073019302,Census Tract 193.02,San Diego County
4843,44198.0,10597.0,7954.0,103.0,10515.0,06,073,020103,2643.0,06073020103,Census Tract 201.03,San Diego County
4844,45813.0,5397.0,4176.0,58.0,5174.0,06,073,020801,1221.0,06073020801,Census Tract 208.01,San Diego County
4845,7750.0,3262.0,2165.0,74.0,2858.0,06,073,002801,1097.0,06073002801,Census Tract 28.01,San Diego County
4846,26512.0,6153.0,3497.0,126.0,6097.0,06,059,032014,2656.0,06059032014,Census Tract 320.14,Orange County
4847,55302.0,5123.0,4341.0,128.0,5123.0,06,059,032037,782.0,06059032037,Census Tract 320.37,Orange County
4848,66369.0,5862.0,4726.0,104.0,5862.0,06,059,032044,1136.0,06059032044,Census Tract 320.44,Orange County
4849,41066.0,5069.0,2818.0,701.0,5069.0,06,001,423400,2251.0,06001423400,Census Tract 4234,Alameda County
4850,44036.0,1954.0,1326.0,224.0,1954.0,06,001,423901,628.0,06001423901,Census Tract 4239.01,Alameda County
4851,51286.0,1593.0,1220.0,51.0,1567.0,06,001,423902,373.0,06001423902,Census Tract 4239.02,Alameda County
4852,43750.0,4195.0,2180.0,95.0,4112.0,06,001,427200,2015.0,06001427200,Census Tract 4272,Alameda County
4853,58194.0,3152.0,1409.0,268.0,3080.0,06,001,428500,1743.0,06001428500,Census Tract 4285,Alameda County
4854,45227.0,2167.0,1442.0,19.0,2167.0,06,001,430400,725.0,06001430400,Census Tract 4304,Alameda County
4855,46085.0,3587.0,2151.0,469.0,3587.0,06,001,431100,1436.0,06001431100,Census Tract 4311,Alameda County
4856,40980.0,4723.0,1490.0,205.0,4723.0,06,001,433500,3233.0,06001433500,Census Tract 4335,Alameda County
4857,28873.0,7440.0,2734.0,2146.0,7440.0,06,001,433900,4706.0,06001433900,Census Tract 4339,Alameda County
4858,42053.0,7363.0,6891.0,4.0,7315.0,06,017,030803,472.0,06017030803,Census Tract 308.03,El Dorado County
4859,30388.0,5476.0,5243.0,77.0,4970.0,06,017,031200,233.0,06017031200,Census Tract 312,El Dorado County
4860,36042.0,3490.0,3128.0,1.0,3490.0,06,017,031301,362.0,06017031301,Census Tract 313.01,El Dorado County
4861,39375.0,2391.0,2167.0,23.0,2384.0,06,017,031404,224.0,06017031404,Census Tract 314.04,El Dorado County
4862,51204.0,2693.0,2593.0,11.0,2680.0,06,017,030502,100.0,06017030502,Census Tract 305.02,El Dorado County
4863,31632.0,5073.0,4688.0,27.0,5049.0,06,017,031100,385.0,06017031100,Census Tract 311,El Dorado County
4864,41069.0,4667.0,3992.0,40.0,4661.0,06,017,030801,675.0,06017030801,Census Tract 308.01,El Dorado County
4865,45027.0,5438.0,4742.0,0.0,5438.0,06,017,031406,696.0,06017031406,Census Tract 314.06,El Dorado County
4866,44753.0,2534.0,2279.0,0.0,2517.0,06,017,031503,255.0,06017031503,Census Tract 315.03,El Dorado County
4867,30158.0,7256.0,6893.0,21.0,7133.0,06,017,030602,363.0,06017030602,Census Tract 306.02,El Dorado County
4868,35275.0,3337.0,3135.0,31.0,3318.0,06,017,030603,202.0,06017030603,Census Tract 306.03,El Dorado County
4869,41641.0,6764.0,6439.0,74.0,6692.0,06,017,030804,325.0,06017030804,Census Tract 308.04,El Dorado County
4870,40797.0,2396.0,2185.0,5.0,2370.0,06,017,031405,211.0,06017031405,Census Tract 314.05,El Dorado County
4871,39121.0,5678.0,5402.0,19.0,5674.0,06,017,031504,276.0,06017031504,Census Tract 315.04,El Dorado County
4872,33636.0,5270.0,4949.0,0.0,5270.0,06,017,030601,321.0,06017030601,Census Tract 306.01,El Dorado County
4873,53591.0,4781.0,4348.0,20.0,4754.0,06,017,030902,433.0,06017030902,Census Tract 309.02,El Dorado County
4874,30190.0,4858.0,4667.0,5.0,4858.0,06,017,031302,191.0,06017031302,Census Tract 313.02,El Dorado County
4875,28173.0,5146.0,4097.0,36.0,4948.0,06,017,030200,1049.0,06017030200,Census Tract 302,El Dorado County
4876,51269.0,6275.0,5582.0,23.0,6275.0,06,017,030701,693.0,06017030701,Census Tract 307.01,El Dorado County
4877,47917.0,3261.0,2985.0,2.0,3261.0,06,017,030901,276.0,06017030901,Census Tract 309.01,El Dorado County
4878,42364.0,4280.0,881.0,505.0,4280.0,06,037,403319,3399.0,06037403319,Census Tract 4033.19,Los Angeles County
4879,47526.0,6434.0,1164.0,314.0,6434.0,06,037,403408,5270.0,06037403408,Census Tract 4034.08,Los Angeles County
4880,26482.0,4153.0,1458.0,0.0,4135.0,06,037,404902,2695.0,06037404902,Census Tract 4049.02,Los Angeles County
4881,25736.0,3668.0,1378.0,57.0,3585.0,06,037,405203,2290.0,06037405203,Census Tract 4052.03,Los Angeles County
4882,30922.0,4899.0,2334.0,46.0,4856.0,06,037,405400,2565.0,06037405400,Census Tract 4054,Los Angeles County
4883,35262.0,5946.0,3112.0,223.0,5946.0,06,037,406102,2834.0,06037406102,Census Tract 4061.02,Los Angeles County
4884,41016.0,6376.0,2376.0,277.0,6324.0,06,037,406500,4000.0,06037406500,Census Tract 4065,Los Angeles County
4885,34638.0,6671.0,2340.0,212.0,6596.0,06,037,407900,4331.0,06037407900,Census Tract 4079,Los Angeles County
4886,38081.0,5396.0,1105.0,73.0,5396.0,06,037,408628,4291.0,06037408628,Census Tract 4086.28,Los Angeles County
4887,31663.0,5463.0,1429.0,5.0,5463.0,06,037,408705,4034.0,06037408705,Census Tract 4087.05,Los Angeles County
4888,21326.0,4111.0,2134.0,409.0,3941.0,06,037,408800,1977.0,06037408800,Census Tract 4088,Los Angeles County
4889,24743.0,3004.0,1483.0,168.0,2969.0,06,037,123204,1521.0,06037123204,Census Tract 1232.04,Los Angeles County
4890,60417.0,3153.0,1970.0,0.0,3153.0,06,037,108103,1183.0,06037108103,Census Tract 1081.03,Los Angeles County
4891,22779.0,5103.0,1600.0,738.0,5069.0,06,037,242300,3503.0,06037242300,Census Tract 2423,Los Angeles County
4892,23208.0,4971.0,1448.0,73.0,4971.0,06,037,407701,3523.0,06037407701,Census Tract 4077.01,Los Angeles County
4893,29784.0,5860.0,2387.0,322.0,5709.0,06,037,406200,3473.0,06037406200,Census Tract 4062,Los Angeles County
4894,106496.0,3300.0,2353.0,9.0,3300.0,06,081,609601,947.0,06081609601,Census Tract 6096.01,San Mateo County
4895,51127.0,4673.0,3917.0,82.0,4666.0,06,081,609800,756.0,06081609800,Census Tract 6098,San Mateo County
4896,31446.0,5013.0,2574.0,177.0,4980.0,06,081,610800,2439.0,06081610800,Census Tract 6108,San Mateo County
4897,32007.0,7100.0,2888.0,88.0,7065.0,06,081,610900,4212.0,06081610900,Census Tract 6109,San Mateo County
4898,25685.0,4369.0,1210.0,799.0,4361.0,06,081,611800,3159.0,06081611800,Census Tract 6118,San Mateo County
4899,78387.0,4692.0,3534.0,6.0,4564.0,06,081,612600,1158.0,06081612600,Census Tract 6126,San Mateo County
4900,124375.0,6868.0,5783.0,14.0,6834.0,06,081,613200,1085.0,06081613200,Census Tract 6132,San Mateo County
4901,80083.0,3137.0,2797.0,0.0,3126.0,06,081,613400,340.0,06081613400,Census Tract 6134,San Mateo County
4902,49500.0,9041.0,6823.0,0.0,9041.0,06,081,613700,2218.0,06081613700,Census Tract 6137,San Mateo County
4903,85764.0,3715.0,1532.0,198.0,3704.0,06,081,608300,2183.0,06081608300,Census Tract 6083,San Mateo County
4904,85395.0,3636.0,2992.0,16.0,3620.0,06,081,609300,644.0,06081609300,Census Tract 6093,San Mateo County
4905,106573.0,2245.0,1983.0,2.0,2245.0,06,081,612700,262.0,06081612700,Census Tract 6127,San Mateo County
4906,98919.0,4770.0,3668.0,120.0,4765.0,06,081,612900,1102.0,06081612900,Census Tract 6129,San Mateo County
4907,88421.0,3026.0,2509.0,11.0,3016.0,06,081,613300,517.0,06081613300,Census Tract 6133,San Mateo County
4908,48891.0,6491.0,5141.0,15.0,6382.0,06,081,613600,1350.0,06081613600,Census Tract 6136,San Mateo County
4909,52738.0,4355.0,1152.0,102.0,4355.0,06,075,032802,3203.0,06075032802,Census Tract 328.02,San Francisco County
4910,58056.0,5765.0,1424.0,10.0,5709.0,06,075,032901,4341.0,06075032901,Census Tract 329.01,San Francisco County
4911,48600.0,4211.0,1069.0,0.0,4142.0,06,075,032902,3142.0,06075032902,Census Tract 329.02,San Francisco County
4912,30687.0,3797.0,1871.0,320.0,3797.0,06,075,033203,1926.0,06075033203,Census Tract 332.03,San Francisco County
4913,21953.0,4806.0,1750.0,462.0,4806.0,06,075,033204,3056.0,06075033204,Census Tract 332.04,San Francisco County
4914,53532.0,3824.0,1998.0,235.0,3824.0,06,075,042601,1826.0,06075042601,Census Tract 426.01,San Francisco County
4915,75625.0,3022.0,1676.0,22.0,3022.0,06,075,042602,1346.0,06075042602,Census Tract 426.02,San Francisco County
4916,59375.0,4521.0,1697.0,88.0,4472.0,06,075,047801,2824.0,06075047801,Census Tract 478.01,San Francisco County
4917,52536.0,3783.0,1645.0,28.0,3783.0,06,075,047802,2138.0,06075047802,Census Tract 478.02,San Francisco County
4918,17194.0,4692.0,174.0,13.0,4692.0,06,075,061100,4518.0,06075061100,Census Tract 611,San Francisco County
4919,28563.0,4293.0,792.0,1018.0,4288.0,06,075,061200,3501.0,06075061200,Census Tract 612,San Francisco County
4920,85896.0,5977.0,2739.0,506.0,5977.0,06,075,061400,3238.0,06075061400,Census Tract 614,San Francisco County
4921,154375.0,305.0,158.0,52.0,106.0,06,075,980200,147.0,06075980200,Census Tract 9802,San Francisco County
4922,82031.0,66.0,55.0,0.0,66.0,06,075,980300,11.0,06075980300,Census Tract 9803,San Francisco County
4923,-666666666.0,0.0,0.0,0.0,0.0,06,075,980401,0.0,06075980401,Census Tract 9804.01,San Francisco County
4924,31458.0,669.0,36.0,146.0,669.0,06,075,980501,633.0,06075980501,Census Tract 9805.01,San Francisco County
4925,34044.0,575.0,159.0,233.0,575.0,06,075,980600,416.0,06075980600,Census Tract 9806,San Francisco County
4926,84375.0,272.0,179.0,17.0,272.0,06,075,980900,93.0,06075980900,Census Tract 9809,San Francisco County
4927,-666666666.0,0.0,0.0,0.0,0.0,06,075,990100,0.0,06075990100,Census Tract 9901,San Francisco County
4928,27363.0,7352.0,3630.0,409.0,7306.0,06,077,000801,3722.0,06077000801,Census Tract 8.01,San Joaquin County
4929,21144.0,2815.0,1668.0,468.0,2815.0,06,077,002201,1147.0,06077002201,Census Tract 22.01,San Joaquin County
4930,24247.0,5392.0,2911.0,612.0,5388.0,06,077,002202,2481.0,06077002202,Census Tract 22.02,San Joaquin County
4931,20378.0,5155.0,2443.0,127.0,5139.0,06,077,002401,2712.0,06077002401,Census Tract 24.01,San Joaquin County
4932,28000.0,1725.0,1041.0,110.0,1719.0,06,077,002402,684.0,06077002402,Census Tract 24.02,San Joaquin County
4933,18333.0,2175.0,799.0,584.0,2134.0,06,077,002503,1376.0,06077002503,Census Tract 25.03,San Joaquin County
4934,42898.0,7055.0,5069.0,304.0,6913.0,06,037,461300,1986.0,06037461300,Census Tract 4613,Los Angeles County
4935,22304.0,5649.0,3471.0,384.0,5616.0,06,037,575802,2178.0,06037575802,Census Tract 5758.02,Los Angeles County
4936,26483.0,3434.0,1724.0,32.0,3428.0,06,037,183610,1710.0,06037183610,Census Tract 1836.10,Los Angeles County
4937,47500.0,1217.0,909.0,11.0,1217.0,06,037,574602,308.0,06037574602,Census Tract 5746.02,Los Angeles County
4938,21218.0,4113.0,2623.0,283.0,4083.0,06,037,575402,1490.0,06037575402,Census Tract 5754.02,Los Angeles County
4939,52172.0,4369.0,3118.0,409.0,4343.0,06,037,576602,1251.0,06037576602,Census Tract 5766.02,Los Angeles County
4940,49219.0,4967.0,908.0,154.0,4925.0,06,085,504316,4059.0,06085504316,Census Tract 5043.16,Santa Clara County
4941,44856.0,5486.0,838.0,103.0,5486.0,06,085,504321,4648.0,06085504321,Census Tract 5043.21,Santa Clara County
4942,63979.0,7758.0,1179.0,57.0,7725.0,06,085,504505,6579.0,06085504505,Census Tract 5045.05,Santa Clara County
4943,80331.0,6617.0,1611.0,196.0,6617.0,06,085,504803,5006.0,06085504803,Census Tract 5048.03,Santa Clara County
4944,8956.0,6000.0,3736.0,229.0,3560.0,06,085,505203,2264.0,06085505203,Census Tract 5052.03,Santa Clara County
4945,71250.0,7663.0,3062.0,44.0,7663.0,06,085,505403,4601.0,06085505403,Census Tract 5054.03,Santa Clara County
4946,80000.0,4077.0,2055.0,127.0,4071.0,06,085,506102,2022.0,06085506102,Census Tract 5061.02,Santa Clara County
4947,132703.0,5669.0,2828.0,54.0,5636.0,06,085,507600,2841.0,06085507600,Census Tract 5076,Santa Clara County
4948,107723.0,3854.0,1089.0,30.0,3854.0,06,085,507701,2765.0,06085507701,Census Tract 5077.01,Santa Clara County
4949,119360.0,5238.0,1022.0,17.0,5230.0,06,085,507808,4216.0,06085507808,Census Tract 5078.08,Santa Clara County
4950,47820.0,4583.0,2026.0,476.0,4583.0,06,037,270100,2557.0,06037270100,Census Tract 2701,Los Angeles County
4951,66121.0,5561.0,3828.0,263.0,5561.0,06,037,276000,1733.0,06037276000,Census Tract 2760,Los Angeles County
4952,24522.0,5488.0,2403.0,609.0,5473.0,06,037,291210,3085.0,06037291210,Census Tract 2912.10,Los Angeles County
4953,21917.0,6623.0,1734.0,451.0,6592.0,06,037,293202,4889.0,06037293202,Census Tract 2932.02,Los Angeles County
4954,22281.0,5174.0,2711.0,653.0,5104.0,06,037,576402,2463.0,06037576402,Census Tract 5764.02,Los Angeles County
4955,45521.0,3989.0,2744.0,426.0,3853.0,06,037,576700,1245.0,06037576700,Census Tract 5767,Los Angeles County
4956,35539.0,5304.0,3264.0,416.0,5071.0,06,037,430101,2040.0,06037430101,Census Tract 4301.01,Los Angeles County
4957,49821.0,1092.0,677.0,8.0,1045.0,06,037,430200,415.0,06037430200,Census Tract 4302,Los Angeles County
4958,70087.0,4729.0,1954.0,186.0,4729.0,06,037,430400,2775.0,06037430400,Census Tract 4304,Los Angeles County
4959,32391.0,4234.0,1048.0,18.0,4234.0,06,037,431400,3186.0,06037431400,Census Tract 4314,Los Angeles County
4960,23037.0,6869.0,5484.0,46.0,6869.0,06,037,533603,1385.0,06037533603,Census Tract 5336.03,Los Angeles County
4961,22388.0,4204.0,3563.0,6.0,4138.0,06,037,533902,641.0,06037533902,Census Tract 5339.02,Los Angeles County
4962,18863.0,3344.0,2790.0,7.0,3342.0,06,037,534203,554.0,06037534203,Census Tract 5342.03,Los Angeles County
4963,20080.0,4188.0,3544.0,14.0,4188.0,06,037,534405,644.0,06037534405,Census Tract 5344.05,Los Angeles County
4964,22607.0,5102.0,2920.0,5.0,5102.0,06,037,534501,2182.0,06037534501,Census Tract 5345.01,Los Angeles County
4965,25448.0,4362.0,3343.0,0.0,4353.0,06,037,534700,1019.0,06037534700,Census Tract 5347,Los Angeles County
4966,22684.0,3823.0,2332.0,38.0,3814.0,06,037,535501,1491.0,06037535501,Census Tract 5355.01,Los Angeles County
4967,21511.0,5658.0,3498.0,42.0,5633.0,06,037,535804,2160.0,06037535804,Census Tract 5358.04,Los Angeles County
4968,21009.0,7173.0,4988.0,303.0,6809.0,06,037,540202,2185.0,06037540202,Census Tract 5402.02,Los Angeles County
4969,23796.0,4966.0,2747.0,9.0,4966.0,06,037,540300,2219.0,06037540300,Census Tract 5403,Los Angeles County
4970,23347.0,6782.0,4019.0,716.0,4849.0,06,037,540501,2763.0,06037540501,Census Tract 5405.01,Los Angeles County
4971,30625.0,1186.0,360.0,687.0,1179.0,06,037,541001,826.0,06037541001,Census Tract 5410.01,Los Angeles County
4972,18998.0,5056.0,1968.0,1851.0,5056.0,06,037,542502,3088.0,06037542502,Census Tract 5425.02,Los Angeles County
4973,20576.0,3245.0,1434.0,544.0,3236.0,06,037,542601,1811.0,06037542601,Census Tract 5426.01,Los Angeles County
4974,27240.0,6084.0,2818.0,1334.0,6084.0,06,037,542602,3266.0,06037542602,Census Tract 5426.02,Los Angeles County
4975,46220.0,7590.0,557.0,5508.0,7570.0,06,037,543322,7033.0,06037543322,Census Tract 5433.22,Los Angeles County
4976,38503.0,5809.0,1765.0,583.0,5339.0,06,037,543503,4044.0,06037543503,Census Tract 5435.03,Los Angeles County
4977,25690.0,2397.0,1912.0,327.0,1160.0,06,029,003900,485.0,06029003900,Census Tract 39,Kern County
4978,19952.0,8731.0,7258.0,78.0,8731.0,06,029,004301,1473.0,06029004301,Census Tract 43.01,Kern County
4979,8660.0,4061.0,2081.0,1038.0,0.0,06,029,004601,1980.0,06029004601,Census Tract 46.01,Kern County
4980,16982.0,5299.0,4233.0,0.0,5288.0,06,029,004901,1066.0,06029004901,Census Tract 49.01,Kern County
4981,37314.0,2661.0,2371.0,11.0,2654.0,06,029,005103,290.0,06029005103,Census Tract 51.03,Kern County
4982,10000.0,4116.0,3021.0,619.0,0.0,06,029,006002,1095.0,06029006002,Census Tract 60.02,Kern County
4983,17280.0,4098.0,3562.0,55.0,4022.0,06,029,006301,536.0,06029006301,Census Tract 63.01,Kern County
4984,19804.0,7591.0,6843.0,44.0,7582.0,06,029,006401,748.0,06029006401,Census Tract 64.01,Kern County
4985,22944.0,3721.0,1998.0,1085.0,3721.0,06,029,005900,1723.0,06029005900,Census Tract 59,Kern County
4986,25187.0,6048.0,5373.0,0.0,6048.0,06,029,006003,675.0,06029006003,Census Tract 60.03,Kern County
4987,31731.0,1459.0,1293.0,7.0,1459.0,06,029,006004,166.0,06029006004,Census Tract 60.04,Kern County
4988,27029.0,3426.0,3091.0,54.0,3426.0,06,029,000102,335.0,06029000102,Census Tract 1.02,Kern County
4989,25333.0,3473.0,2812.0,201.0,3458.0,06,029,000902,661.0,06029000902,Census Tract 9.02,Kern County
4990,44196.0,2572.0,2252.0,43.0,2572.0,06,029,000909,320.0,06029000909,Census Tract 9.09,Kern County
4991,20878.0,6676.0,5835.0,22.0,6605.0,06,029,001102,841.0,06029001102,Census Tract 11.02,Kern County
4992,21333.0,9152.0,5151.0,1390.0,9137.0,06,029,002500,4001.0,06029002500,Census Tract 25,Kern County
4993,23409.0,2330.0,1568.0,240.0,1913.0,06,029,002806,762.0,06029002806,Census Tract 28.06,Kern County
4994,30465.0,5833.0,3296.0,54.0,5797.0,06,059,087803,2537.0,06059087803,Census Tract 878.03,Orange County
4995,30125.0,4726.0,2481.0,53.0,4633.0,06,059,088104,2245.0,06059088104,Census Tract 881.04,Orange County
4996,27456.0,7200.0,3714.0,138.0,7143.0,06,059,088403,3486.0,06059088403,Census Tract 884.03,Orange County
4997,34764.0,4521.0,1796.0,43.0,4489.0,06,059,088602,2725.0,06059088602,Census Tract 886.02,Orange County
4998,29775.0,7900.0,1987.0,414.0,7891.0,06,059,088801,5913.0,06059088801,Census Tract 888.01,Orange County
4999,27341.0,5072.0,1341.0,2.0,5040.0,06,059,088802,3731.0,06059088802,Census Tract 888.02,Orange County
5000,24253.0,3844.0,1299.0,15.0,3803.0,06,059,089003,2545.0,06059089003,Census Tract 890.03,Orange County
5001,22188.0,7007.0,1157.0,0.0,6954.0,06,059,089004,5850.0,06059089004,Census Tract 890.04,Orange County
5002,25421.0,6759.0,1589.0,51.0,6674.0,06,059,089105,5170.0,06059089105,Census Tract 891.05,Orange County
5003,37047.0,5420.0,1577.0,20.0,5420.0,06,059,099222,3843.0,06059099222,Census Tract 992.22,Orange County
5004,39343.0,5973.0,3221.0,78.0,5813.0,06,059,099229,2752.0,06059099229,Census Tract 992.29,Orange County
5005,48056.0,3508.0,2423.0,2.0,3478.0,06,059,099246,1085.0,06059099246,Census Tract 992.46,Orange County
5006,40526.0,6027.0,3602.0,2.0,6005.0,06,059,099251,2425.0,06059099251,Census Tract 992.51,Orange County
5007,85385.0,6111.0,4239.0,23.0,6087.0,06,059,099308,1872.0,06059099308,Census Tract 993.08,Orange County
5008,30736.0,5846.0,3231.0,139.0,5846.0,06,059,099411,2615.0,06059099411,Census Tract 994.11,Orange County
5009,44950.0,8629.0,6286.0,37.0,8426.0,06,059,099413,2343.0,06059099413,Census Tract 994.13,Orange County
5010,62553.0,5611.0,4570.0,21.0,5611.0,06,059,099415,1041.0,06059099415,Census Tract 994.15,Orange County
5011,58254.0,4810.0,3724.0,66.0,4706.0,06,059,099417,1086.0,06059099417,Census Tract 994.17,Orange County
5012,36006.0,4975.0,3541.0,98.0,4975.0,06,059,099508,1434.0,06059099508,Census Tract 995.08,Orange County
5013,57768.0,3048.0,2802.0,27.0,3048.0,06,059,099511,246.0,06059099511,Census Tract 995.11,Orange County
5014,102738.0,1461.0,1385.0,0.0,1461.0,06,059,062900,76.0,06059062900,Census Tract 629,Orange County
5015,27070.0,6246.0,1854.0,17.0,6159.0,06,059,099203,4392.0,06059099203,Census Tract 992.03,Orange County
5016,32464.0,4651.0,3089.0,28.0,4651.0,06,059,099216,1562.0,06059099216,Census Tract 992.16,Orange County
5017,51156.0,3606.0,1591.0,14.0,3595.0,06,059,099225,2015.0,06059099225,Census Tract 992.25,Orange County
5018,40066.0,5363.0,4328.0,0.0,5320.0,06,097,152701,1035.0,06097152701,Census Tract 1527.01,Sonoma County
5019,41921.0,4467.0,3814.0,16.0,4336.0,06,097,150500,653.0,06097150500,Census Tract 1505,Sonoma County
5020,41425.0,6874.0,5740.0,241.0,6849.0,06,097,151502,1134.0,06097151502,Census Tract 1515.02,Sonoma County
5021,22746.0,5297.0,4530.0,91.0,5226.0,06,103,000600,767.0,06103000600,Census Tract 6,Tehama County
5022,30702.0,4816.0,4128.0,139.0,4799.0,06,029,000504,688.0,06029000504,Census Tract 5.04,Kern County
5023,19868.0,7182.0,4046.0,1277.0,6699.0,06,029,000600,3136.0,06029000600,Census Tract 6,Kern County
5024,26728.0,4631.0,3368.0,138.0,4483.0,06,029,000904,1263.0,06029000904,Census Tract 9.04,Kern County
5025,29352.0,2654.0,2187.0,14.0,2647.0,06,029,000905,467.0,06029000905,Census Tract 9.05,Kern County
5026,17045.0,7926.0,5061.0,586.0,7866.0,06,029,001300,2865.0,06029001300,Census Tract 13,Kern County
5027,22188.0,3539.0,2265.0,406.0,3539.0,06,029,002600,1274.0,06029002600,Census Tract 26,Kern County
5028,24406.0,5417.0,3483.0,880.0,5398.0,06,029,002817,1934.0,06029002817,Census Tract 28.17,Kern County
5029,92500.0,3303.0,2974.0,92.0,3303.0,06,037,194300,329.0,06037194300,Census Tract 1943,Los Angeles County
5030,18025.0,3844.0,1629.0,203.0,3702.0,06,037,209403,2215.0,06037209403,Census Tract 2094.03,Los Angeles County
5031,17028.0,2821.0,1162.0,56.0,2821.0,06,037,209520,1659.0,06037209520,Census Tract 2095.20,Los Angeles County
5032,35691.0,7508.0,2872.0,432.0,7474.0,06,037,553200,4636.0,06037553200,Census Tract 5532,Los Angeles County
5033,29721.0,4268.0,2130.0,523.0,4211.0,06,037,553502,2138.0,06037553502,Census Tract 5535.02,Los Angeles County
5034,27945.0,5588.0,1252.0,1256.0,5504.0,06,037,554403,4336.0,06037554403,Census Tract 5544.03,Los Angeles County
5035,30516.0,4096.0,1145.0,891.0,4018.0,06,037,554404,2951.0,06037554404,Census Tract 5544.04,Los Angeles County
5036,41331.0,6193.0,1792.0,565.0,6174.0,06,037,554521,4401.0,06037554521,Census Tract 5545.21,Los Angeles County
5037,54936.0,4076.0,2052.0,325.0,4064.0,06,037,570003,2024.0,06037570003,Census Tract 5700.03,Los Angeles County
5038,38449.0,3266.0,1225.0,890.0,3194.0,06,037,570100,2041.0,06037570100,Census Tract 5701,Los Angeles County
5039,27906.0,5112.0,1133.0,1095.0,5081.0,06,037,570304,3979.0,06037570304,Census Tract 5703.04,Los Angeles County
5040,26889.0,5626.0,1237.0,1183.0,5612.0,06,037,570601,4389.0,06037570601,Census Tract 5706.01,Los Angeles County
5041,30617.0,6555.0,1921.0,810.0,6526.0,06,037,570602,4634.0,06037570602,Census Tract 5706.02,Los Angeles County
5042,44422.0,7199.0,2190.0,1130.0,7199.0,06,037,570701,5009.0,06037570701,Census Tract 5707.01,Los Angeles County
5043,47604.0,4605.0,2298.0,519.0,4566.0,06,037,571400,2307.0,06037571400,Census Tract 5714,Los Angeles County
5044,54500.0,3134.0,1890.0,289.0,3059.0,06,037,571800,1244.0,06037571800,Census Tract 5718,Los Angeles County
5045,50977.0,1098.0,537.0,134.0,1098.0,06,037,572100,561.0,06037572100,Census Tract 5721,Los Angeles County
5046,30864.0,4542.0,2425.0,117.0,4542.0,06,037,134201,2117.0,06037134201,Census Tract 1342.01,Los Angeles County
5047,40582.0,2326.0,1878.0,11.0,2326.0,06,037,310701,448.0,06037310701,Census Tract 3107.01,Los Angeles County
5048,61028.0,3664.0,2359.0,83.0,3664.0,06,037,311000,1305.0,06037311000,Census Tract 3110,Los Angeles County
5049,52409.0,4051.0,2634.0,35.0,4021.0,06,037,311100,1417.0,06037311100,Census Tract 3111,Los Angeles County
5050,17244.0,3111.0,1262.0,673.0,3111.0,06,071,006401,1849.0,06071006401,Census Tract 64.01,San Bernardino County
5051,33664.0,6713.0,4302.0,184.0,6713.0,06,071,008001,2411.0,06071008001,Census Tract 80.01,San Bernardino County
5052,22775.0,2860.0,1858.0,358.0,2729.0,06,071,008404,1002.0,06071008404,Census Tract 84.04,San Bernardino County
